#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,requestType,requestUUID,resource,sourceHost,timestamp,unit
,,4259,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:20:53.290406189Z,339.732862,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ab4a3ad-6f33-4738-a04b-6cf47eabc0e7,/temperature,gateway1-edge-iot-simulator,1712272853234796695,ms
,,4260,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:45:48.457077972Z,281.381899,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ab4f716-625f-44cd-abbc-fe3298805027,/temperature,fog2-edge-iot-simulator,1712274348410909507,ms
,,4261,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:29:33.554390276Z,368.221339,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0abb5c73-eb1b-46e7-a3fc-c60292c0d364,/temperature,gateway1-edge-iot-simulator,1712269773500835497,ms
,,4262,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:11:46.328448714Z,286.64468,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ada7019-0dbd-4b69-9165-6185c1928314,/temperature,fog2-edge-iot-simulator,1712261506275539945,ms
,,4263,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T00:12:43.267902045Z,399.826227,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0affc09e-fa40-403b-b08e-b092c76bca00,/temperature,gateway1-edge-iot-simulator,1712189563217355271,ms
,,4264,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:02:47.876758722Z,541.862687,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b0cae12-03b1-4554-b7b2-3e4a41a4fa60,/temperature,gateway1-edge-iot-simulator,1712289767825091938,ms
,,4265,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:23:35.237081869Z,394.592283,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b0fd0ca-4901-4183-b67b-7267dd43e3bf,/temperature,gateway1-edge-iot-simulator,1712233415186634515,ms
,,4266,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:45:16.923845453Z,343.072248,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b1d5c82-f77a-4162-82bd-4dc2f9b5703e,/temperature,gateway1-edge-iot-simulator,1712267116865159606,ms
,,4267,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T07:57:12.21704861Z,285.943153,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b38be83-e62a-4091-8cce-ad9d4686b7c7,/temperature,fog2-edge-iot-simulator,1712217432158487562,ms
,,4268,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:41:23.432073721Z,292.422369,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b49f914-58ea-4e49-8946-d8bd7103689b,/temperature,fog2-edge-iot-simulator,1712194883375455801,ms
,,4269,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:52:53.26310347Z,383.815396,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b4cf05b-65ef-44f9-a4eb-fbb95af2a67c,/temperature,gateway1-edge-iot-simulator,1712209973212530434,ms
,,4270,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:38:16.654970549Z,403.14837,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b5cdc24-31b0-492e-acc6-dfa0f0231a82,/temperature,gateway1-edge-iot-simulator,1712284696614411654,ms
,,4271,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:03:52.051636955Z,290.770419,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b7959a9-975a-4b78-8d2e-3dc1f6737b6c,/temperature,fog2-edge-iot-simulator,1712250232002729318,ms
,,4272,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:18:41.848883134Z,340.803838,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b885842-d376-4d7b-8998-9bed64c53ee7,/temperature,gateway1-edge-iot-simulator,1712305121797587731,ms
,,4273,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:55:16.467176186Z,315.565403,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b8acdc7-e243-455b-b8e6-539da47580a4,/temperature,fog2-edge-iot-simulator,1712267716416378776,ms
,,4274,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:21:56.288560318Z,296.54376,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0b979039-28bc-425d-9ac6-9f8a5f693676,/temperature,fog2-edge-iot-simulator,1712283716240192419,ms
,,4275,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:56:04.510017965Z,388.450729,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ba4f186-c8ed-4000-936b-8121f90903ef,/temperature,gateway1-edge-iot-simulator,1712300164462294466,ms
,,4276,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:57:55.097548492Z,341.269858,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ba5a80b-37a6-4188-b51b-62ca393fcb8d,/temperature,gateway1-edge-iot-simulator,1712210275045732177,ms
,,4277,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:46:14.96714497Z,379.356464,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0bb99683-bf19-4baa-8e4d-a1d979efd381,/temperature,gateway1-edge-iot-simulator,1712213174917218439,ms
,,4278,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:46:54.240325837Z,297.380549,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0bbe21a7-1a87-4522-890f-43624f0825eb,/temperature,fog2-edge-iot-simulator,1712238414190066953,ms
,,4279,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:10:00.461474511Z,390.342968,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0bc2836d-a4e7-4b2b-becf-e084a3b37b11,/temperature,gateway1-edge-iot-simulator,1712236200407703999,ms
,,4280,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T11:48:19.654164419Z,287.60365,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0bc757d6-beaf-43fe-9852-368aa282a176,/temperature,fog2-edge-iot-simulator,1712231299605234872,ms
,,4281,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:03:23.6672487Z,372.716014,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0be1beee-98fb-48a4-a26d-2ba3d4ffa8ca,/temperature,gateway1-edge-iot-simulator,1712268203609983824,ms
,,4282,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:27:20.910644634Z,290.375059,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0be1cd04-6e5e-4858-97ec-ee97db7b12fb,/temperature,fog2-edge-iot-simulator,1712219240856760236,ms
,,4283,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T04:28:33.237895433Z,284.93298,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0be1e22a-19b1-47f8-ad87-cbe3f301fe9e,/temperature,fog2-edge-iot-simulator,1712291313189916798,ms
,,4284,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T00:42:27.550348892Z,288.892484,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0bfce86b-84e8-47c4-afd8-84381d5ce5d5,/temperature,fog2-edge-iot-simulator,1712277747498864801,ms
,,4285,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:27:00.889028994Z,356.773074,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c04073f-3447-4eb5-aef0-1e9e9beeac3d,/temperature,gateway1-edge-iot-simulator,1712255220835723878,ms
,,4286,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:55:46.738547512Z,312.619847,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c20a53f-dc32-4607-af86-88bcdac1a541,/temperature,fog2-edge-iot-simulator,1712224546686806617,ms
,,4287,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:11:52.015318627Z,346.128688,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c33add2-1ced-4717-be97-600e3bd602cf,/temperature,gateway1-edge-iot-simulator,1712200311965588928,ms
,,4288,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:02:25.556363279Z,363.506783,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c37babe-53c7-4079-811e-e4ed94205b6c,/temperature,gateway1-edge-iot-simulator,1712286145510308790,ms
,,4289,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T05:56:37.395580492Z,293.105795,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c678d00-6a52-4a64-bd64-ed77f5a8630e,/temperature,fog2-edge-iot-simulator,1712210197336537127,ms
,,4290,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:05:40.868712367Z,330.495172,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c878656-1472-4c5a-8cc7-86980c7549e6,/temperature,gateway1-edge-iot-simulator,1712279140817675597,ms
,,4291,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:42:30.15959176Z,286.047769,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c8b01e1-e41f-42b3-a738-d6c2a770b97f,/temperature,fog2-edge-iot-simulator,1712270550112043037,ms
,,4292,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T14:01:20.427365027Z,364.963905,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c8e4d01-96bc-43fa-9b85-bf15a8d7db71,/temperature,gateway1-edge-iot-simulator,1712239280376269524,ms
,,4293,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:35:13.849624726Z,299.068017,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c9074e5-4ff0-4850-88d4-4ab1acea5963,/temperature,fog2-edge-iot-simulator,1712205313796742397,ms
,,4294,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:29:43.217894021Z,282.230882,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0c9c539c-eadb-4fca-87fe-58066dfe2092,/temperature,fog2-edge-iot-simulator,1712305783169380179,ms
,,4295,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:31:55.156126225Z,346.470141,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0caf7e80-c2dc-434f-9d17-966cb83c1b1b,/temperature,gateway1-edge-iot-simulator,1712298715099141080,ms
,,4296,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:10:02.942625257Z,333.813949,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0cb8b7c4-e593-41ca-9201-433eb7fb6bb8,/temperature,gateway1-edge-iot-simulator,1712265002881623454,ms
,,4297,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:30:24.607520623Z,407.326234,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0cd19df6-94ce-4448-838a-7061b7f5d22b,/temperature,gateway1-edge-iot-simulator,1712259024559900759,ms
,,4298,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:02:16.200393418Z,286.67247,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0cdf8587-5015-42e1-ac2a-b14ae5140154,/temperature,fog2-edge-iot-simulator,1712242936147087233,ms
,,4299,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:04:02.596325605Z,387.90429,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d035098-d0e0-4685-9cf6-d1a17617cd7e,/temperature,gateway1-edge-iot-simulator,1712192642544331266,ms
,,4300,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T13:34:09.778654066Z,362.606409,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d061c8c-a54a-4366-a2b3-b1bbe44dcde1,/temperature,gateway1-edge-iot-simulator,1712237649724644002,ms
,,4301,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:56:54.807771726Z,281.189507,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d0de050-fd88-4668-99ca-4d529b65f97e,/temperature,fog2-edge-iot-simulator,1712213814752003572,ms
,,4302,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:21:32.631661417Z,427.15962,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d2096e4-d6a2-49c1-91ba-eadfbca02b24,/temperature,gateway1-edge-iot-simulator,1712287292581515388,ms
,,4303,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:29:39.417390684Z,473.67787,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d379096-e2ff-4819-a335-8d92d88dbccb,/temperature,gateway1-edge-iot-simulator,1712251779365312991,ms
,,4304,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T15:08:17.947053463Z,278.739758,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d394798-837f-4ed3-9c80-c615cb0e5c4d,/temperature,fog2-edge-iot-simulator,1712243297897478830,ms
,,4305,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T00:22:21.759664041Z,293.970132,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d3ec3ca-435a-41d2-8683-0fbbdbaff9b4,/temperature,fog2-edge-iot-simulator,1712276541707079533,ms
,,4306,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:21:49.228652978Z,285.637076,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d423607-7f07-45d5-93e1-e9812a198754,/temperature,fog2-edge-iot-simulator,1712262109181002512,ms
,,4307,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T18:56:11.903277896Z,356.981422,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d470eb6-72b2-4cc7-b03c-400850b302b3,/temperature,gateway1-edge-iot-simulator,1712256971851261832,ms
,,4308,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:58:55.400416301Z,285.813791,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d585ced-d1c8-4942-a44a-aaa0ae3b2cce,/temperature,fog2-edge-iot-simulator,1712213935327015364,ms
,,4309,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T02:15:29.947569029Z,372.772313,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d7f83ee-7e6f-4b61-9094-b594da310d44,/temperature,gateway1-edge-iot-simulator,1712196929894136658,ms
,,4310,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T06:44:12.412079049Z,279.809306,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0d85d4e1-765d-4c61-b10a-df667b1a99bc,/temperature,fog2-edge-iot-simulator,1712299452366081773,ms
,,4311,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T11:26:13.766123455Z,376.528418,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0da1300f-3831-4fcc-81af-9202e9eb26c3,/temperature,gateway1-edge-iot-simulator,1712229973719850484,ms
,,4312,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T04:16:16.353719576Z,427.427769,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0daf9e2e-2bc9-46c8-a83b-a7ac7797eb9d,/temperature,gateway1-edge-iot-simulator,1712204176303793360,ms
,,4313,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:20:52.25599366Z,387.043714,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0db0dd43-90f7-4103-8332-eb24a407d052,/temperature,gateway1-edge-iot-simulator,1712218852205564060,ms
,,4314,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T01:56:22.209899435Z,374.345597,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0dc0f9d5-b5ff-4ea3-ae45-c27d74678943,/temperature,gateway1-edge-iot-simulator,1712195782157890192,ms
,,4315,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T17:38:42.802905784Z,435.673319,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0dd0e03f-1252-447c-b563-bc86e4683afb,/temperature,gateway1-edge-iot-simulator,1712252322752271288,ms
,,4316,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:47:46.447720446Z,289.660626,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0df248b4-af87-4a6d-9ec1-fce51b4cb7a3,/temperature,fog2-edge-iot-simulator,1712281666396256729,ms
,,4317,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:05:47.23062109Z,391.926235,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0df4682c-a016-4691-9435-76f6083c6183,/temperature,gateway1-edge-iot-simulator,1712271947172719334,ms
,,4318,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:15:53.642745408Z,387.75846,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0df59fc1-5140-4431-9106-0b22c3655a70,/temperature,gateway1-edge-iot-simulator,1712200553594966283,ms
,,4319,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T02:46:03.281253394Z,296.869836,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0dfcaead-6290-4292-8c52-3771592adf5c,/temperature,fog2-edge-iot-simulator,1712285163237143056,ms
,,4320,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:21:46.878950265Z,354.693823,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e07c34c-3309-43eb-ae45-1293007ee672,/temperature,gateway1-edge-iot-simulator,1712280106827263894,ms
,,4321,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T21:28:08.512172941Z,289.880445,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e3d83bc-f2b5-4e76-9369-2a16fa8e875c,/temperature,fog2-edge-iot-simulator,1712266088462287152,ms
,,4322,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T09:39:41.989121879Z,284.028267,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e4b420d-877d-446d-b122-c91ee70cbf1a,/temperature,fog2-edge-iot-simulator,1712223581929334197,ms
,,4323,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T08:40:24.740313641Z,292.537555,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e4f2d89-4aef-481d-a9e2-29d55aa80b05,/temperature,fog2-edge-iot-simulator,1712220024693995498,ms
,,4324,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T08:21:40.916612568Z,295.213264,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e615ace-b58d-4486-b2dd-712454d76e10,/temperature,fog2-edge-iot-simulator,1712305300865983994,ms
,,4325,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T23:34:45.292518938Z,289.839707,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e8b50ce-d44e-4a05-a2f1-66bc059ef1e6,/temperature,fog2-edge-iot-simulator,1712273685241672031,ms
,,4326,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T10:52:00.732835123Z,407.186411,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e8efd3f-dc8b-4498-bc15-40649e9cbc3b,/temperature,gateway1-edge-iot-simulator,1712227920687754524,ms
,,4327,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T01:34:51.922977754Z,364.63717,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e91ca80-daa7-4a56-89a2-a7cb0897d470,/temperature,gateway1-edge-iot-simulator,1712280891869989831,ms
,,4328,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T03:21:52.671509376Z,288.188203,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0e9f3ceb-4821-4f9d-9849-6b15c5ac14b4,/temperature,fog2-edge-iot-simulator,1712200912614007525,ms
,,4329,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T06:09:41.132247066Z,279.735097,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0eab9496-969d-4b53-8a5d-59546a7b977c,/temperature,fog2-edge-iot-simulator,1712210981075765065,ms
,,4330,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T22:49:32.184849474Z,286.919996,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0eb18205-3139-478b-a6f1-e494dfeeaa0e,/temperature,fog2-edge-iot-simulator,1712270972139638636,ms
,,4331,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-05T03:31:36.419791193Z,445.94639,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ec0d47b-c6fd-45e5-8c9c-88f755f012e6,/temperature,gateway1-edge-iot-simulator,1712287896370111281,ms
,,4332,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T20:46:56.604979301Z,285.496524,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ecefaa9-8797-4670-8999-337ae0f395d7,/temperature,fog2-edge-iot-simulator,1712263616508649372,ms
,,4333,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T19:43:29.512954429Z,415.114287,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ecf8f91-4394-45ba-aec5-706faa1c886d,/temperature,gateway1-edge-iot-simulator,1712259809466382483,ms
,,4334,2024-03-06T09:06:26.5274872Z,2024-04-05T09:06:26.5274872Z,2024-04-04T12:15:32.205396911Z,368.607755,value,REQUEST,https://pulceo-node-cc15023803.eastus.cloudapp.azure.com:80,req_rtt,0ed409ad-ae17-4489-a5be-15416de713e2,/temperature,gateway1-edge-iot-simulator,1712232932152525737,ms
